published_date,sentiment_score
2024-02-28 08:00:00,0.3182
2024-02-29 08:00:00,0.0
2024-02-11 08:00:00,0.2023
2024-02-12 08:00:00,0.5574
2024-02-28 08:00:00,0.0772
2024-02-15 08:00:00,-0.5267
2024-02-24 08:00:00,0.0258
2024-02-23 08:00:00,0.0
2024-02-29 08:00:00,0.0
2024-03-01 08:00:00,0.0
2024-02-16 08:00:00,-0.5574
2024-02-20 08:00:00,-0.09
2024-02-13 08:00:00,0.0
2024-02-17 08:00:00,0.0
2024-02-13 08:00:00,0.0
2024-02-27 08:00:00,0.0
2024-02-26 08:00:00,-0.2023
2024-02-05 08:00:00,-0.4215
2024-02-28 08:00:00,-0.6249
2024-02-22 08:00:00,-0.7717
2024-02-19 08:00:00,0.0772
2024-02-12 08:00:00,0.5574
2024-02-23 08:00:00,0.6597
2024-02-28 08:00:00,-0.0258
2024-02-14 08:00:00,0.0
2024-02-28 08:00:00,0.0
2024-02-23 08:00:00,0.3818
2024-02-13 08:00:00,0.3818
2024-03-01 08:00:00,0.0
2024-02-02 08:00:00,-0.4939
2024-02-16 08:00:00,0.34
2024-02-16 08:00:00,-0.802
2024-02-26 08:00:00,-0.7096
2024-02-01 08:00:00,0.2023
2024-02-21 08:00:00,0.3818
2024-02-15 08:00:00,-0.3818
2024-02-23 08:00:00,0.6124
2024-02-10 08:00:00,-0.4019
2024-02-15 08:00:00,-0.7579
2024-02-29 08:00:00,0.0
2024-02-29 08:00:00,0.0
2024-04-05 07:00:00,-0.5106
2024-03-19 07:00:00,-0.4215
2024-03-06 08:00:00,0.5859
2024-04-22 07:00:00,0.0
2024-04-30 07:00:00,-0.8658
2024-04-23 07:00:00,0.0
2024-04-24 07:00:00,-0.5859
2024-04-09 07:00:00,0.0
2024-04-16 07:00:00,0.128
2024-03-22 07:00:00,0.0
2024-04-25 07:00:00,0.5574
2024-04-26 07:00:00,0.0
2024-03-18 07:00:00,-0.5859
2024-04-25 07:00:00,0.25
2024-04-22 07:00:00,0.0
2024-03-14 07:00:00,-0.4939
2024-04-02 07:00:00,-0.5859
2024-03-15 07:00:00,0.0
2024-04-23 07:00:00,0.0
2024-03-26 07:00:00,-0.34
2024-03-13 07:00:00,0.1531
2024-04-01 07:00:00,-0.7351
2024-03-14 07:00:00,-0.5994
