title,description,url,published_date,source
WATCH: Trump says he's going to protect women whether they 'like it or not' at Green Bay rally - PBS,WATCH: Trump says he's going to protect women whether they 'like it or not' at Green Bay rally  PBS,https://news.google.com/rss/articles/CBMizAFBVV95cUxPcHo0TUtjWG55eWZjM3VSaWM5VmF6cEpYb0szTmRwMjMyQmxLNWNUeWpKb2loLWpqSVpEM091OWRHRnJkMXZxZy14NDNoWWp0RTJsZ3FXQW5QMFhlUXp4b2VvOE5aalJsSTFDRXBFYnd3MWRtQW1DbDA3MHl2RGFhaF9zODY3aFVoWS1tMjZBTGYtdlV0Q2c3cGdTTnN5ZEk2bmNkZ3g2eVlYaTV2Rm1EQjJmdm9yVV81dDRHRmRFbUVwVWZydm0tUVVjekc?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Wed, 30 Oct 2024 07:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
Trump suggests tariffs can help solve rising child care costs in a major economic speech - AP News,Trump suggests tariffs can help solve rising child care costs in a major economic speech  AP News,https://news.google.com/rss/articles/CBMinAFBVV95cUxQbDg0N0lYcExlXzBnc2tKWHJNS3hoM0VKcGhNZVZTeDZrblV6aEZSbV9WSEFOY1U3NElIcVNaZFNKVVJKaDhic0hwb2VqM1ViRGw4YnMzWk1VaHJHY0NQYjJsNU5aQ3dycDZsTHl0SjJPeFYxOHBLelk3cnd5Y19HNFpISlNqYndILXVGVm1FMXZvUml4MzFoRV80UE0?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 05 Sep 2024 07:00:00 GMT","{'href': 'https://apnews.com', 'title': 'AP News'}"
Social Security and Medicare: Where do Harris and Trump stand? - Missouri Independent,Social Security and Medicare: Where do Harris and Trump stand?  Missouri Independent,https://news.google.com/rss/articles/CBMipwFBVV95cUxPTFVTNkZteV9jZ01LVE1MaDB2azB0dTZuTk5uNzk2T0ZVSUtTNHMwenVNUjB2RU1zdU1NVXQzSkdjMXpXeFlMZUcyeTR2WnJzUFFZMkFPZTFHTDk2M2pVWTdzQnNmcHBOZG85anU5QUpjSElRaWpDY1FxX2ZTN0dOUHAxaTByNlhUX2VkQnJ3ZndSenRkVXhmVFl2WTFRYnJFZjlUWlJYQQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Fri, 18 Oct 2024 07:00:00 GMT","{'href': 'https://missouriindependent.com', 'title': 'Missouri Independent'}"
"WATCH: Trump joins ‘Believers and Ballots’ town hall in Zebulon, Ga. - PBS","WATCH: Trump joins ‘Believers and Ballots’ town hall in Zebulon, Ga.  PBS",https://news.google.com/rss/articles/CBMisAFBVV95cUxORkY0NGF1UWZlbVlMX2ItOURZRnU5MThaTVMwSGVFOWVYa1MyQnlWbHB6a05ua1JQc2ZvWVg0c0xwN0VDUG51bGpnNWRVN2haSUk5UlpmNVZaVU5TUUhDRkxqR25PbnhpNXlRMG1iVkpzZEpmcEZqcFgwUVlRR3ZxckVidEI5ODNTNUFURTdTVTZjeXBKUEVEeHVFcDluTVBBMVVVWFdCUzlaSWNnMWd4Qg?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Wed, 23 Oct 2024 07:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
Trump’s goal of mass deportations fell short. But he has new plans for a second term - AP News,Trump’s goal of mass deportations fell short. But he has new plans for a second term  AP News,https://news.google.com/rss/articles/CBMimwFBVV95cUxNOE1ucEVHWGxTZ3lod0Z1VV9Wcm9YMkhVSm1DTllqc2dUb3hrSWk5TzZ2cVhRQVhBMEpwN1JBWDZyNWt6dlBYUzF5Nm5UYnBVMjRseUVFY2xDUThLU2lWa3F0Y09fQmNFS3FRQXNqR0ctS29QdENvUmpfaG9vZVZVaEdWdThvcjM3cWV2WHVYZk9OdFVkSWZYcVlxTQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Sun, 22 Sep 2024 07:00:00 GMT","{'href': 'https://apnews.com', 'title': 'AP News'}"
Trump campaign briefed on Iranian threats but officials decline to say if there is evidence of new plot - PBS,Trump campaign briefed on Iranian threats but officials decline to say if there is evidence of new plot  PBS,https://news.google.com/rss/articles/CBMi2AFBVV95cUxQWVR6TVFRX2pjSU1xWjVQWHlJWDNDN2U0TFljR3FWeGp5NmJ1d2J3cUpBMlhkZFY4c2doVkR2QXpCVG12d1VtVXM5eWFZOHE4VnhkRzhtVFhURWRoSV85NGFfSHJoMnU0Rkx5SHdGaG1DbmphU1U5ZG9Pb3RFemV2cGFjSFZ2dU1fM0pPN0s3QWRPNkt0NW5JdVdwd1EtdlUtQ3RXamYtRk50RGs0LVlMdUhDRHE5Sl9QT3VIbUZRMGpsQ1l6dWlBYTZUWjdkNlNnTVlLMWdVR2U?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Wed, 25 Sep 2024 07:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
Trump deputy campaign manager identified in Arlington National Cemetery dustup - NPR,Trump deputy campaign manager identified in Arlington National Cemetery dustup  NPR,https://news.google.com/rss/articles/CBMiogFBVV95cUxQblVrbUpoQURMaFhZYzRsN3Fsc1VuSHg5SWc3YllvQ1czNFkzOEc0Nmg0bnFQYmo4c20tWEpHOE5ncnVKZ1dUTm9VUmo3VEdYcG1tQzJFRFhxM09NYkJfbGJ3bjVnUk9NeHE4NjZrRERvRXUtbE1HX3BLblBuQmpmXzJFSmtFODNTWER0X0x0Z1dza21ISzduWEc2NkVYcVcwZkE?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 05 Sep 2024 07:00:00 GMT","{'href': 'https://www.npr.org', 'title': 'NPR'}"
"Trump’s refusal, so far, of transition assistance creates a ‘real risk’ for government continuity - Government Executive","Trump’s refusal, so far, of transition assistance creates a ‘real risk’ for government continuity  Government Executive",https://news.google.com/rss/articles/CBMizwFBVV95cUxNXzUyNDNERU5POGh6djZzRE1HWWM0enZoOEpSR2taSW9DQTJ1WHFGSTkzMEJPTnoySjRrRVJZZmxGVmQ1S01IR0xuTll4ME44M2pCU24yVnVqTHBrX1JOeWxpemVNbzdjMl8zYVQtaTh4QlpMOHNDcl9KRTdycFU1NnRaaEdzMjI3dUFyYlpLX1BJWlA1VFZSeVozVXZMZjZEa0FnTUhVVE5NRFRHbDk1bVl5eW9wRG04YXJQS282Vld3dlNldGtiYWtOQVExWjg?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Tue, 08 Oct 2024 07:00:00 GMT","{'href': 'https://www.govexec.com', 'title': 'Government Executive'}"
WATCH: Trump pushes false narrative of rising migrant crime at Colorado rally - PBS,WATCH: Trump pushes false narrative of rising migrant crime at Colorado rally  PBS,https://news.google.com/rss/articles/CBMimgFBVV95cUxNamZUWUV4ZGszNENvQU5MS1oxYjR2enQ3Z3F1TjM1a3o3dnBXUmtWckNqOE1nTFNMNmJwaFhvRVE1UUphYlkwMWplRXRRYUxfVkZHN0R1MExodVlvczlGV2ozNFFkN1FQNkxXUG5yQUFPSTVjSjJreDVkZ1RzYmJlc2NZUTlTSXF1WFl2azdVWWdzWnc1MVZONzBB?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Fri, 11 Oct 2024 07:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
Trump Calls Tariffs the ‘Most Beautiful Word’ - WSJ,Trump Calls Tariffs the ‘Most Beautiful Word’  WSJ,https://news.google.com/rss/articles/CBMi0gFBVV95cUxOMnZOYlMzQ1BXQzRuT3FBM3VFSGwwdjl4ZEh1UlBDdkpmU1FGc1Faenpra1M4bGFkbGdsMWZmYjNDWk1aLTRwU3c2bHFlYVNYemhKaWFaaDJ2VjExdWhGeWZtOFJnR0d6RVlXSGVQb2hXMmpvVGpyZVI3UDdiMmY2UUJsbGFIT3pIT3ZoZURYOEdVZklxdWRLU1p4SDI2MzZqdkVrVVhkQ0loU2xRUDFHbEZLRFh2UV9Ob1YwMGk5emduTGhjY2dmejJXWlpNUEtrV2c?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Wed, 16 Oct 2024 07:00:00 GMT","{'href': 'https://www.wsj.com', 'title': 'WSJ'}"
Trump rallies in Aurora — a city he has demonized as overrun by migrant crime - NPR,Trump rallies in Aurora — a city he has demonized as overrun by migrant crime  NPR,https://news.google.com/rss/articles/CBMihgFBVV95cUxPVjBUSVJCekJSbzZOcy1oMnpCOXhOMC1pOENXVkdGYVoxeDVzMkt6QzlRdnB1cTJVemczYUd2OWR1TFItbWh2LVBzQzFtRXl4LXVYRUdOR0xVTFJjaW5oYWlJdGtCamdEblpGcG1vNjhZdjdzVy1kaTlKR2ZOaUNOTGNwZGE5UQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Fri, 11 Oct 2024 07:00:00 GMT","{'href': 'https://www.npr.org', 'title': 'NPR'}"
Trump points to Hungary's Viktor Orbán as example of his support from foreign leaders - NPR,Trump points to Hungary's Viktor Orbán as example of his support from foreign leaders  NPR,https://news.google.com/rss/articles/CBMinwFBVV95cUxNMXZUTlBlakktM0UyMXQwZzFzZkxuclM5eTY3UVJBbHZ5cUZwQUV1aGx6MWZUSWR0UFJEaW9fTlpvRWNpT3BzU2gxWWM0WDJ1YU40aW5ya09IckJCdzFQazc4aGo4MU1nTDk3cGktM2RhY1BEWDJOTGF3MlRnM0Z6SXFSM2JOUWdqVlFtcVp3dVVOX2xYdnlub0tPZ240bGc?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Tue, 10 Sep 2024 07:00:00 GMT","{'href': 'https://www.npr.org', 'title': 'NPR'}"
Trump's former chief of staff called him a 'fascist.' Harris is campaigning on that - NPR,Trump's former chief of staff called him a 'fascist.' Harris is campaigning on that  NPR,https://news.google.com/rss/articles/CBMigAFBVV95cUxNN1ZYaWk5d1BEaEtReU1LakdiaHFvVnEybGdpQk1zMVBYOGs1cUpOSHVvWkRBQzZLOHNLdkpMWl8yTXRVbi1FS1JuSDBFNVRsQnhKWS1iWVp6Q3haSkc0V1V5V1dRMlVldTAxdkhJR0NRLUxKWmFTVkk2R2stYVE3Wg?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Wed, 23 Oct 2024 07:00:00 GMT","{'href': 'https://www.npr.org', 'title': 'NPR'}"
What Trump and Harris mean for global reproductive health and rights - Brookings,What Trump and Harris mean for global reproductive health and rights  Brookings,https://news.google.com/rss/articles/CBMipwFBVV95cUxNT0JKQzM1ZFZZbWVqTk1rQ0tRWVFqX3lZdFBuXzF6NWowckNrcDBTU0MxVTlvYXVZNGNIS3RRU0QzOEhQQVZnNU1YU3gzVF9jbEJpVTFNZ2hYRjNaRmE5TVhrOW9wWnpIelV0MHBhQTJLR1dnZzBReG9JanVZRllDSE44bm1xM0x6SjdlN2JzVjVzSTBkMmhZMkctbkpISHdqMFpaZ1FjRQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Fri, 25 Oct 2024 07:00:00 GMT","{'href': 'https://www.brookings.edu', 'title': 'Brookings'}"
Trump suggests he’ll use the military on ‘the enemy from within’ the U.S. if he’s reelected - PBS,Trump suggests he’ll use the military on ‘the enemy from within’ the U.S. if he’s reelected  PBS,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQRHZVcGJ6OWRTSWZqcHBNaGpWN3pTZG15V0E1M1g3SkJqY0UwMGZpT0VaVU9BX01FSVBLOHMySmdiQkJlVmx6Ni1WYTl1enlSR0pDbFNPZnJXTXpyVWc1SThtM3dXY2prZ2hKd0x0LWNHbS13eDlKeUU0WEJnTjk3UDZkOHZIM2MwQUFpWWdQdElBaEZwQTR6RmdLb3UtcFk1NlhJeFlYdU5PTDI5U1V5TWZqa2hPRWU2MUY3MlEtR3VqUQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Sun, 13 Oct 2024 07:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
"Swing state map: Polls move in Trump's direction, but the race remains tight - NPR","Swing state map: Polls move in Trump's direction, but the race remains tight  NPR",https://news.google.com/rss/articles/CBMimAFBVV95cUxNN3o5dVpyNUxDODE1b1NlNzVmaTZVb01jMG9fUVNMcld1QlI4alh5WElIa3VWb2xQQy16Ty1ybVhER1FNNHBablpBNzBEbkJ2bEhldTJrdDNzcUhkS0F3eGZrX0dxSGliQk56WFlBWkU0cndzckJqWlRNM1lOYnFYQTdnXzRUM0NReVNNQWkwQU9wR2dMM2JUZg?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Wed, 16 Oct 2024 07:00:00 GMT","{'href': 'https://www.npr.org', 'title': 'NPR'}"
Live updates: FBI investigating apparent assassination attempt of Trump in Florida | CNN Politics - CNN,Live updates: FBI investigating apparent assassination attempt of Trump in Florida | CNN Politics  CNN,https://news.google.com/rss/articles/CBMihwFBVV95cUxQT1c2STVaVjBqbnJGbWhPdkZhWHExaXZjRURxU0staUhKbmUwNnpnUzdfRFhaZVhjUDd4NkpwOG9zUVdxT1V3ZEJha1Z3bTRydVNXd2dGeVpfRkd4ZlRkMjlmQ0RaYkw1ampjSXhFQ3RvYlp4SkR1X29LTDBlY3p3aXJmOUoybms?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Sun, 15 Sep 2024 07:00:00 GMT","{'href': 'https://www.cnn.com', 'title': 'CNN'}"
The curious case of Trump’s disappearing $15 million South Korean debt - Citizens for Responsibility and Ethics in Washington,The curious case of Trump’s disappearing $15 million South Korean debt  Citizens for Responsibility and Ethics in Washington,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPbHlmM2NyeE5YdW5LYlJXUHBET3VkT08xZE9GYlg0b18xaHljUEtpNlROWGxKSnh5VU4wTEJuamJ1QU0zODJrWUJHWjV1dEtSRVZqSkM2Q3ItVF9yQzVIUmszZ3FVRjIxb1dIaTM0dy1FQXlMOWt0YlByVnAzQl8xNFQzU05YR05zcmRGcGpvYlg3a3JoU2Nkc0lQenhyd2dQcGVUZ1JHazVpeDVKOVo4Z1h0UlkxaEwybkw0?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 19 Sep 2024 07:00:00 GMT","{'href': 'https://www.citizensforethics.org', 'title': 'Citizens for Responsibility and Ethics in Washington'}"
WATCH: Trump disparages Harris as he visits a McDonald’s in swing state Pennsylvania - PBS,WATCH: Trump disparages Harris as he visits a McDonald’s in swing state Pennsylvania  PBS,https://news.google.com/rss/articles/CBMivAFBVV95cUxPSVRtT0taRU9UcHFuRXpzSHJHOVJub3NDSjNEanRyYUVDXzRxdHU3bkxXa1NPNFBZUUl0V3RUdzNQX2pCSVpya3N4bXV3QmZVTk9xTklRZkxXV0VKNVNCRHdJVGJoZ0JtbW9icjZxTnlsajJqQkdQaTI2enJLRXhncjREUklELW5iSDROQ3lXM3BHVEJtMHNTVmNGR1NSN3RZck1mYlZnZEhvdlRpb21IU0JmRFRjREFmT0NsMQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Sun, 20 Oct 2024 07:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
Donald Trump vows mass deportations from Ohio town rocked by 'pet-eating' lies - BBC,Donald Trump vows mass deportations from Ohio town rocked by 'pet-eating' lies  BBC,https://news.google.com/rss/articles/CBMiWkFVX3lxTFAySTlqUjVwZjN3TkdCcHFtOEFhUW5IaFA1NzhtWlZpM0NJWl9xQlQzQ1ZENkxQeUFIUWFWZzc2akpUdF9EQTdVZDh0VkcwSW5PNWdMUjF1enFRQdIBX0FVX3lxTE1Ia3RMMFQ3Rm16bExhUEtWX0NDY21ncldYSDBSeWdJLW5hMzZ2bkw2OHhJd1F1V2RVVzRMcmtLaW9uczRlRVQ0SVI3VmNma3hvWlg1SlJhd1Q3cVhhT2JV?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Fri, 13 Sep 2024 07:00:00 GMT","{'href': 'https://www.bbc.com', 'title': 'BBC'}"
"Suspect in custody after allegedly pointing rifle near Trump at his Florida golf club, authorities say - PBS","Suspect in custody after allegedly pointing rifle near Trump at his Florida golf club, authorities say  PBS",https://news.google.com/rss/articles/CBMivgFBVV95cUxPUkpNSkdDQ0ZBbjF2bGpSMmhMem1Pd1VVc043eV9CVkdSNjZGOEZmajMyWlVBM0RzbnNYajgtZ2hHU1BZOHk3ODVtX2tRVF8wNlpLVWdKSm9NTzlQdl9uRDVVSldTTk43ZzNDclZEc3kxd3FveG1PM1lkZ3Vua0xKeDdldVNUTG9OZjNIUUJsdmE3MUJBN3kxTHVtVzN4WUo1ak1DWVE5M3J3R1l6X3lGTy0xNW9tTm9PVHhkNTNR?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Sun, 15 Sep 2024 07:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
WATCH: Trump claims Biden-Harris ‘destroyed the economy’ - PBS,WATCH: Trump claims Biden-Harris ‘destroyed the economy’  PBS,https://news.google.com/rss/articles/CBMilgFBVV95cUxPOWZuZXdWMHBoOFRIRzFSRjF4Q3F3Z3pZM0thQUxyQUY2bjVmaXNQVVZxOVJnSTdZblQ3M0NtTFMzd2VIXzE1NHNOZ0RFNlY4X2RVYkxERHZwOUplbzB6RTVCSGZlZjlaQ3FEOFRuU050eDdNMzVvT01QTThnY0lvYkNjRkFxdkY4bkJXTGNJWVNKUWV2cXc?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Tue, 10 Sep 2024 07:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
"WATCH: Trump addresses Al Smith charity dinner in NYC, with remarks from Harris via recorded video - PBS","WATCH: Trump addresses Al Smith charity dinner in NYC, with remarks from Harris via recorded video  PBS",https://news.google.com/rss/articles/CBMi1gFBVV95cUxPTElrbGx4UXc5RlVYZzk5NkpuTVMwMlV0Ty1abXFKcHNKNGNkV3o4SFdEN3FoejhDMUhiaGtCbHk0Zmw1ME1TaThSVzllOHhKdUdvSTBMSUFKSFpUSG5aNWdBUklGaENKTTJHYm9FWTFMam4ySk5XNk92TFlXX1RkRjlFZERRdmd6c0xkQzJoTHpOTFFOOGFzV3FoRkJIU0ExdjdnOFM0dUVzSHB6ZUVWUjhtOWo4cTU2ZEdjZTQ5VDJ1dzBLbkszMjlQR0l5TlhDXzBOMmlR?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 17 Oct 2024 07:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
Election 2024: Donald Trump Has Vowed to Raise Tariffs. Can He? - Council on Foreign Relations,Election 2024: Donald Trump Has Vowed to Raise Tariffs. Can He?  Council on Foreign Relations,https://news.google.com/rss/articles/CBMiigFBVV95cUxQN2w1VlJQTVU1SmdnX3B0WW1MU3psWU03ZjczZzM3Z0U0MUMtYm9PUnk5UVM4dmd0Yy1MX0tGMTdFU0JWdVBtQmQ4dXg5eTJUam54ZFF1WHQ1S2lVWEY5X3o3cThUUjNFY2FSc0IxRC00cXJRUm5seGxGc0lzVHpBSkJuOWltZkhiOEE?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Fri, 20 Sep 2024 07:00:00 GMT","{'href': 'https://www.cfr.org', 'title': 'Council on Foreign Relations'}"
Guns: Where do Trump and Harris stand? - Washington State Standard,Guns: Where do Trump and Harris stand?  Washington State Standard,https://news.google.com/rss/articles/CBMijAFBVV95cUxPQi1WcmtSZ3RUYi1WZ2lJT3FiLXRObVllMmFMaklwLTVuelB6Mzc1N1pNNGZxaVU4Slc1QndBc3B4VFdtOENUZmdrejd1b3lGSFY2YmVoOS1MTmlPSERUMVNNTk8zelY0a0NsdFdVNEpScjh0S1FmbGhSRWdacWE2UEMwTTItYWQwdklPMA?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Sun, 20 Oct 2024 07:00:00 GMT","{'href': 'https://washingtonstatestandard.com', 'title': 'Washington State Standard'}"
Could Trump actually enforce ‘mass deportations’ of migrants? - USC Price School,Could Trump actually enforce ‘mass deportations’ of migrants?  USC Price School,https://news.google.com/rss/articles/CBMimwFBVV95cUxNREVqdTVpUjh3Z1RpRlNZZGtpTktQZUFULWdTeUNpTDN1b3I0WFh6X1pRSHZIelVjdWRlY1pqNWRrc1RQeDZ0NFU2cFFSQ0dKYk5xVDR3dGYtd2M3Z1ZvbmNYcXNQZ1pZWnpUc2xNdHE1a0tGUW9FZE5JU2syNENLbWxXbThLbC1uMGZOemk5ekdVSi03X3hMRHUyQQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 17 Oct 2024 07:00:00 GMT","{'href': 'https://priceschool.usc.edu', 'title': 'USC Price School'}"
"Harris, Trump Outline Agricultural Priorities - American Farm Bureau Federation","Harris, Trump Outline Agricultural Priorities  American Farm Bureau Federation",https://news.google.com/rss/articles/CBMiggFBVV95cUxObVpWWlRsd0F6U2JaSTF0SEt6MHhJQjVoMWxjeGx2V2ZyRGhwQzFiZHNFRTNHM3Y1ZEpIMVBYRzV4X1RoaXJVejJGZnQyMzlOdjdDMHR1Y1lJLXFheXBsa2FEbjNfZ1dIX0dzRjFDUEVyNm01cnZydlEtc1M4aU45Nkx3?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 12 Sep 2024 07:00:00 GMT","{'href': 'https://www.fb.org', 'title': 'American Farm Bureau Federation'}"
"Judge tosses more counts against Trump and others in Georgia election case, 32 counts remain - PBS","Judge tosses more counts against Trump and others in Georgia election case, 32 counts remain  PBS",https://news.google.com/rss/articles/CBMiyAFBVV95cUxQUGIzcnBGMzRGLVE2RDZ0cGdDRkNlZTdKbVVfaEtPSzRKc205bzFFUHRRMTRHQ0NTS0MyUk0taHV1Sm5sZ21yT0VxTkloRHQ3eHcwYk5mcFFzOHJoQ2tOQkFEV2hQMEl3QVppbG1nbEdMSk5uN0pUYWh2UUdIeFRHMnJqZEl4NnNjVWVXc1VVUWx0OTA0VENRQ3o2eUZBSHlpd1dtTnFmWmVkRVlaWlNuVjJXVUx1X1Z4cVY0SU1WYll0d25MTWNjVg?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 12 Sep 2024 07:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
Full: Watch Harris and Trump's first 2024 presidential debate - NBC News,Full: Watch Harris and Trump's first 2024 presidential debate  NBC News,https://news.google.com/rss/articles/CBMipgFBVV95cUxPN3dKQWJrTkhDMTRRbWtYMFRVVmhQRDZtbXRpQ3IweUNRNTNJTDNCdWFTZi1rWjdwYzlZa1o2V05fdGVoSjMtOUM1WW54TXg4NDhNdlAzbzBqRjAxRFVTYXNhbFZsWk04TlBBbHdKV0ZYQUdpdzBtbUR1R0Z0akkxdDlObjVHdHdMd1VDdGUyMVJZbEFOdV8tay1QWFZfWU1ydWlucmRn0gFmQVVfeXFMUFdoUWdaV0lhTXAzMDY3MUFXZWRzeDZVRnYwXzFjQ2pRdlFYSmNzaC01aGlUdVREc2tuOEd3eWdmWW94YlJ2cGR2WE55dG9fN2tGdGZvREJtY29RNHBWanBScEFJS253?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Tue, 10 Sep 2024 07:00:00 GMT","{'href': 'https://www.nbcnews.com', 'title': 'NBC News'}"
House passes bill to boost Trump security as Congress scrambles to ensure candidate safety - PBS,House passes bill to boost Trump security as Congress scrambles to ensure candidate safety  PBS,https://news.google.com/rss/articles/CBMixwFBVV95cUxQaTV4NFI3TVY5ZGZfWVB5eVFreGpjZG15YklpaEJVcFZMdXJGem5ZNVFMOHJROVRIUE5LQzFxRG0xVUpTcWZEM0NRT05VRUotNElHTUxJODNQaDctZGtrWU83OHlWSnlGN1FJRHdVU0hNdDJ6S21kU1g5WXBrZHI1N2JTUjBpaUZadXNQd1ZGdEFmQzBIUVNMYzF6NUlQSWx1VjhtWlhnVV91OTNfS2k3WnVaMU82dmxwNkxweHZDWl9yN09IUndF?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Fri, 20 Sep 2024 07:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
New Data on Trump’s Border Security Record: Releasing Criminals to Jail Asylum Seekers - Cato Institute,New Data on Trump’s Border Security Record: Releasing Criminals to Jail Asylum Seekers  Cato Institute,https://news.google.com/rss/articles/CBMiigFBVV95cUxOeDBmM2hTTHRoTktKaDNLZmtnZy0wd3RSRmkxUXVVYU43eDczeTBuT2FMbkNWZmh1Z2l6T2JnNnVYZFpVcndGNnhrM2IyUTZFSWRNWk1aZ3VQQjNqOUR4ZXE2c1lzalU4V3A1NTc0Yk1jdzVMX1NfczN2SnJDUXdoM0ljVzBTdHJxa1E?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Wed, 30 Oct 2024 07:00:00 GMT","{'href': 'https://www.cato.org', 'title': 'Cato Institute'}"
Is Kamala Harris leading Donald Trump in the presidential race? - Brookings,Is Kamala Harris leading Donald Trump in the presidential race?  Brookings,https://news.google.com/rss/articles/CBMinwFBVV95cUxQeXZMb1l2Zk9hMS1CNDFGcl9UZ1FfMzhGQU1NRm0wUmRvMnJJLWV0X0MtcTBhRF8zTUNYQmJlQzI0SlN2TGs4QVNzb0lfUlo0bFFfY2g3WDNyczdwbXIyR3ZWZGdfMkdSR1ltT1ZrWWd5Z1pFd0R0bzBHaTRoeGNwZ3M2VTJRZzgtMWozVEZUSktYMWpuekJVU2JWb2RUZDQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Wed, 04 Sep 2024 07:00:00 GMT","{'href': 'https://www.brookings.edu', 'title': 'Brookings'}"
New book reveals what McConnell called Trump behind his back after the 2020 election - PBS,New book reveals what McConnell called Trump behind his back after the 2020 election  PBS,https://news.google.com/rss/articles/CBMivwFBVV95cUxQc3VFdC0tS3RxcU5WQ0dVblFmRFJ1dXR4bXVIUU9ZUklpUVpDUXF6V2o0OVRzWjV1ajlsSm5NYXJnMjcyWDBWNXUxandtVWs5X1N0SVN2RkI1NE5VX1drYlJ4bkhUZlhpUy11bnZEMFJkV2NzdElxOHhOZ1RaX3FrZ3RnY1hRRmlXbDk0bHNCSTkzSWI3ZVQyd053ZjdyUVhJcUF4M0lCR1ZRX2F1NnFNVDE5bzBHV0E3VGhMXzNqSQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 17 Oct 2024 07:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
"President-elect Trump nominates Burgum to serve as Interior Secretary, chair new National Energy Council - North Dakota Office of the Governor (.gov)","President-elect Trump nominates Burgum to serve as Interior Secretary, chair new National Energy Council  North Dakota Office of the Governor (.gov)",https://news.google.com/rss/articles/CBMivwFBVV95cUxOMDdwMTBpbTFndkNXTXhpNUZJcXN4eURIc0ttSEVnZGlPWWEzcm9obmJjbXk2dWc4d25zN2lSa1F5eFBBbm52dFRtU3hFVGJZOUFFbXU0NHhBUWF6X1VmQ21tVklKbW1KSjhmbVZvUW41RkExVjlsT3pPdzV6bUp0MGNmV0d3UVZtSHlnNF9jLVJMR242ZnloZGdXVXI4SzhiMUQwdHdSc1JGbHpGRHZWRC1mUXVxUTF0RU9YU0N1UQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Fri, 15 Nov 2024 08:00:00 GMT","{'href': 'https://www.governor.nd.gov', 'title': 'North Dakota Office of the Governor (.gov)'}"
